indice_tiempo,region_de_destino,categoria_del_hotel,facturacion_total_en_pesos,observaciones
2022-09-01,Cuyo,3 estrellas/boutiques/aparts,527784296,""
2022-09-01,Cuyo,4 y 5 estrellas,1633834341,""
2022-09-01,Cuyo,Para Hoteles,72928840,""
2022-09-01,Córdoba,1 y 2 estrellas,183692780,""
2022-09-01,Córdoba,3 estrellas/boutiques/aparts,458022917,""
2022-09-01,Córdoba,4 y 5 estrellas,467491992,""
2022-09-01,Córdoba,Para Hoteles,341416852,""
2022-09-01,Litoral,1 y 2 estrellas,91607595,""
2022-09-01,Litoral,3 estrellas/boutiques/aparts,438588597,""
2022-09-01,Litoral,4 y 5 estrellas,3942263969,""
2022-09-01,Litoral,Para Hoteles,298983280,""
2022-09-01,Norte,1 y 2 estrellas,263136024,""
2022-09-01,Norte,3 estrellas/boutiques/aparts,732248261,""
2022-09-01,Norte,4 y 5 estrellas,2116916580,""
2022-09-01,Norte,Para Hoteles,266739401,""
2022-09-01,Patagonia,1 y 2 estrellas,1207472383,""
2022-09-01,Patagonia,3 estrellas/boutiques/aparts,2031638105,""
2022-09-01,Patagonia,4 y 5 estrellas,4302457216,""
2022-09-01,Patagonia,Para Hoteles,799983474,""
2022-10-01,Buenos Aires,1 y 2 estrellas,311568725,""
2022-10-01,Buenos Aires,3 estrellas/boutiques/aparts,1196001587,""
2022-10-01,Buenos Aires,4 y 5 estrellas,1034643730,""
2022-10-01,Buenos Aires,Para Hoteles,557850124,""
2022-10-01,CABA,1 y 2 estrellas,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-10-01,CABA,3 estrellas/boutiques/aparts,1887239950,""
2022-10-01,CABA,4 y 5 estrellas,7917768988,""
2022-10-01,CABA,Para Hoteles,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-10-01,Cuyo,1 y 2 estrellas,242903756,""
2022-10-01,Cuyo,3 estrellas/boutiques/aparts,715232812,""
2022-10-01,Cuyo,4 y 5 estrellas,2032206866,""
2022-10-01,Cuyo,Para Hoteles,131024231,""
2022-10-01,Córdoba,1 y 2 estrellas,289862286,""
2022-10-01,Córdoba,3 estrellas/boutiques/aparts,526394674,""
2022-10-01,Córdoba,4 y 5 estrellas,494663382,""
2022-10-01,Córdoba,Para Hoteles,579731314,""
2022-10-01,Litoral,1 y 2 estrellas,93232147,""
2022-10-01,Litoral,3 estrellas/boutiques/aparts,492425145,""
2022-10-01,Litoral,4 y 5 estrellas,5045022541,""
2022-10-01,Litoral,Para Hoteles,316611010,""
2022-10-01,Norte,1 y 2 estrellas,205063151,""
2022-10-01,Norte,3 estrellas/boutiques/aparts,779719915,""
2022-10-01,Norte,4 y 5 estrellas,2230796822,""
2022-10-01,Norte,Para Hoteles,292063584,""
2022-10-01,Patagonia,1 y 2 estrellas,1058456364,""
2022-10-01,Patagonia,3 estrellas/boutiques/aparts,1797780070,""
2022-10-01,Patagonia,4 y 5 estrellas,3553449570,""
2022-10-01,Patagonia,Para Hoteles,834479891,""
2022-11-01,Buenos Aires,1 y 2 estrellas,327926774,""
2022-11-01,Buenos Aires,3 estrellas/boutiques/aparts,1191602434,""
2022-11-01,Buenos Aires,4 y 5 estrellas,1303628775,""
2022-11-01,Buenos Aires,Para Hoteles,567001896,""
2022-11-01,CABA,1 y 2 estrellas,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-11-01,CABA,3 estrellas/boutiques/aparts,2240746849,""
2022-11-01,CABA,4 y 5 estrellas,9810229068,""
2022-11-01,CABA,Para Hoteles,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-11-01,Cuyo,1 y 2 estrellas,228022826,""
2022-11-01,Cuyo,3 estrellas/boutiques/aparts,687025315,""
2022-11-01,Cuyo,4 y 5 estrellas,2149286653,""
2022-11-01,Cuyo,Para Hoteles,99380394,""
2022-11-01,Córdoba,1 y 2 estrellas,295131694,""
2022-11-01,Córdoba,3 estrellas/boutiques/aparts,533272152,""
2022-11-01,Córdoba,4 y 5 estrellas,564379932,""
2022-11-01,Córdoba,Para Hoteles,535837997,""
2022-11-01,Litoral,1 y 2 estrellas,99467652,""
2022-11-01,Litoral,3 estrellas/boutiques/aparts,521859803,""
2022-11-01,Litoral,4 y 5 estrellas,5733951417,""
2022-11-01,Litoral,Para Hoteles,376381134,""
2022-11-01,Norte,1 y 2 estrellas,144807711,""
2022-11-01,Norte,3 estrellas/boutiques/aparts,612369088,""
2022-11-01,Norte,4 y 5 estrellas,1519086369,""
2022-11-01,Norte,Para Hoteles,202116917,""
2022-11-01,Patagonia,1 y 2 estrellas,878542743,""
2022-11-01,Patagonia,3 estrellas/boutiques/aparts,2044470929,""
2022-11-01,Patagonia,4 y 5 estrellas,4375856452,""
2022-11-01,Patagonia,Para Hoteles,918855869,""
2022-12-01,Buenos Aires,1 y 2 estrellas,460286730,""
2022-12-01,Buenos Aires,3 estrellas/boutiques/aparts,2166969729,""
2022-12-01,Buenos Aires,4 y 5 estrellas,1377375719,""
2022-12-01,Buenos Aires,Para Hoteles,1045065924,""
2022-12-01,CABA,1 y 2 estrellas,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-12-01,CABA,3 estrellas/boutiques/aparts,1883196571,""
2022-12-01,CABA,4 y 5 estrellas,8177683289,""
2022-12-01,CABA,Para Hoteles,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2022-12-01,Cuyo,1 y 2 estrellas,191803241,""
2022-12-01,Cuyo,3 estrellas/boutiques/aparts,472924061,""
2022-12-01,Cuyo,4 y 5 estrellas,1151374828,""
2022-12-01,Cuyo,Para Hoteles,106365499,""
2022-12-01,Córdoba,1 y 2 estrellas,242607220,""
2022-12-01,Córdoba,3 estrellas/boutiques/aparts,655305176,""
2022-12-01,Córdoba,4 y 5 estrellas,479453772,""
2022-12-01,Córdoba,Para Hoteles,672333216,""
2022-12-01,Litoral,1 y 2 estrellas,88051060,""
2022-12-01,Litoral,3 estrellas/boutiques/aparts,448967381,""
2022-12-01,Litoral,4 y 5 estrellas,4715624778,""
2022-12-01,Litoral,Para Hoteles,288304295,""
2022-12-01,Norte,1 y 2 estrellas,117264698,""
2022-12-01,Norte,3 estrellas/boutiques/aparts,436719115,""
2022-12-01,Norte,4 y 5 estrellas,1083159509,""
2022-12-01,Norte,Para Hoteles,116080279,""
2022-12-01,Patagonia,1 y 2 estrellas,1153712891,""
2022-12-01,Patagonia,3 estrellas/boutiques/aparts,1966594421,""
2022-12-01,Patagonia,4 y 5 estrellas,4394033214,""
2022-12-01,Patagonia,Para Hoteles,1073339095,""
2023-01-01,Buenos Aires,1 y 2 estrellas,1952521057,""
2023-01-01,Buenos Aires,3 estrellas/boutiques/aparts,5321082725,""
2023-01-01,Buenos Aires,4 y 5 estrellas,3132998183,""
2023-01-01,Buenos Aires,Para Hoteles,3641063897,""
2023-01-01,CABA,1 y 2 estrellas,350995597,""
2023-01-01,CABA,3 estrellas/boutiques/aparts,1884028139,""
2023-01-01,CABA,4 y 5 estrellas,8044829868,""
2023-01-01,CABA,Para Hoteles,251148736,""
2023-01-01,Cuyo,1 y 2 estrellas,335103868,""
2023-01-01,Cuyo,3 estrellas/boutiques/aparts,770003403,""
2023-01-01,Cuyo,4 y 5 estrellas,1886809095,""
2023-01-01,Cuyo,Para Hoteles,421289934,""
2023-01-01,Córdoba,1 y 2 estrellas,977669720,""
2023-01-01,Córdoba,3 estrellas/boutiques/aparts,1662664392,""
2023-01-01,Córdoba,4 y 5 estrellas,952642615,""
2023-01-01,Córdoba,Para Hoteles,2219007438,""
2023-01-01,Litoral,1 y 2 estrellas,146325364,""
2023-01-01,Litoral,3 estrellas/boutiques/aparts,917971786,""
2023-01-01,Litoral,4 y 5 estrellas,7103174706,""
2023-01-01,Litoral,Para Hoteles,528344523,""
2023-01-01,Norte,1 y 2 estrellas,212105226,""
2023-01-01,Norte,3 estrellas/boutiques/aparts,721234911,""
2023-01-01,Norte,4 y 5 estrellas,1311812206,""
2023-01-01,Norte,Para Hoteles,558555628,""
2023-01-01,Patagonia,1 y 2 estrellas,1751491559,""
2023-01-01,Patagonia,3 estrellas/boutiques/aparts,3366656761,""
2023-01-01,Patagonia,4 y 5 estrellas,7418900443,""
2023-01-01,Patagonia,Para Hoteles,2748425855,""
2023-02-01,Buenos Aires,1 y 2 estrellas,1571438578,""
2023-02-01,Buenos Aires,3 estrellas/boutiques/aparts,3928553223,""
2023-02-01,Buenos Aires,4 y 5 estrellas,2057955444,""
2023-02-01,Buenos Aires,Para Hoteles,2639254151,""
2023-02-01,CABA,1 y 2 estrellas,366310454,""
2023-02-01,CABA,3 estrellas/boutiques/aparts,1893553463,""
2023-02-01,CABA,4 y 5 estrellas,8252921103,""
2023-02-01,CABA,Para Hoteles,276323677,""
2023-02-01,Cuyo,1 y 2 estrellas,361810387,""
2023-02-01,Cuyo,3 estrellas/boutiques/aparts,808980402,""
2023-02-01,Cuyo,4 y 5 estrellas,2066641498,""
2023-02-01,Cuyo,Para Hoteles,348178570,""
2023-02-01,Córdoba,1 y 2 estrellas,842914580,""
2023-02-01,Córdoba,3 estrellas/boutiques/aparts,1465414944,""
2023-02-01,Córdoba,4 y 5 estrellas,998608262,""
2023-02-01,Córdoba,Para Hoteles,2012687340,""
2023-02-01,Litoral,1 y 2 estrellas,169460340,""
2023-02-01,Litoral,3 estrellas/boutiques/aparts,819264290,""
2023-02-01,Litoral,4 y 5 estrellas,6685218782,""
2023-02-01,Litoral,Para Hoteles,602638356,""
2023-02-01,Norte,1 y 2 estrellas,240313129,""
2023-02-01,Norte,3 estrellas/boutiques/aparts,659215612,""
2023-02-01,Norte,4 y 5 estrellas,1876987221,""
2023-02-01,Norte,Para Hoteles,473516903,""
2023-02-01,Patagonia,1 y 2 estrellas,1437260499,""
2023-02-01,Patagonia,3 estrellas/boutiques/aparts,3083537415,""
2023-02-01,Patagonia,4 y 5 estrellas,5746971857,""
2023-02-01,Patagonia,Para Hoteles,2380008604,""
2023-03-01,Buenos Aires,1 y 2 estrellas,564355473,""
2023-03-01,Buenos Aires,3 estrellas/boutiques/aparts,1929954407,""
2023-03-01,Buenos Aires,4 y 5 estrellas,1365803573,""
2023-03-01,Buenos Aires,Para Hoteles,1222242253,""
2023-03-01,CABA,1 y 2 estrellas,426360376,""
2023-03-01,CABA,3 estrellas/boutiques/aparts,2564966444,""
2023-03-01,CABA,4 y 5 estrellas,10694046371,""
2023-03-01,CABA,Para Hoteles,293306258,""
2023-03-01,Cuyo,1 y 2 estrellas,316810838,""
2023-03-01,Cuyo,3 estrellas/boutiques/aparts,669296209,""
2023-03-01,Cuyo,4 y 5 estrellas,2876318332,""
2023-03-01,Cuyo,Para Hoteles,192248283,""
2023-03-01,Córdoba,1 y 2 estrellas,438694172,""
2023-03-01,Córdoba,3 estrellas/boutiques/aparts,1024283258,""
2023-03-01,Córdoba,4 y 5 estrellas,927624504,""
2023-03-01,Córdoba,Para Hoteles,1023106411,""
2023-03-01,Litoral,1 y 2 estrellas,154934592,""
2023-03-01,Litoral,3 estrellas/boutiques/aparts,971023799,""
2023-03-01,Litoral,4 y 5 estrellas,6644486505,""
2023-03-01,Litoral,Para Hoteles,658082732,""
2023-03-01,Norte,1 y 2 estrellas,289167630,""
2023-03-01,Norte,3 estrellas/boutiques/aparts,827401960,""
2023-03-01,Norte,4 y 5 estrellas,2770413390,""
2023-03-01,Norte,Para Hoteles,349957849,""
2023-03-01,Patagonia,1 y 2 estrellas,1082885594,""
2023-03-01,Patagonia,3 estrellas/boutiques/aparts,2820424633,""
2023-03-01,Patagonia,4 y 5 estrellas,6039206048,""
2023-03-01,Patagonia,Para Hoteles,1676842595,""
2023-04-01,Buenos Aires,1 y 2 estrellas,411200447,""
2023-04-01,Buenos Aires,3 estrellas/boutiques/aparts,1283411218,""
2023-04-01,Buenos Aires,4 y 5 estrellas,1058494255,""
2023-04-01,Buenos Aires,Para Hoteles,699386128,""
2023-04-01,CABA,1 y 2 estrellas,482230941,""
2023-04-01,CABA,3 estrellas/boutiques/aparts,2699159458,""
2023-04-01,CABA,4 y 5 estrellas,10485944343,""
2023-04-01,CABA,Para Hoteles,281789647,""
2023-04-01,Cuyo,1 y 2 estrellas,361521568,""
2023-04-01,Cuyo,3 estrellas/boutiques/aparts,880274947,""
2023-04-01,Cuyo,4 y 5 estrellas,2801655248,""
2023-04-01,Cuyo,Para Hoteles,152043753,""
2023-04-01,Córdoba,1 y 2 estrellas,353116670,""
2023-04-01,Córdoba,3 estrellas/boutiques/aparts,834848010,""
2023-04-01,Córdoba,4 y 5 estrellas,998020549,""
2023-04-01,Córdoba,Para Hoteles,877975380,""
2023-04-01,Litoral,1 y 2 estrellas,158221942,""
2023-04-01,Litoral,3 estrellas/boutiques/aparts,1148610504,""
2023-04-01,Litoral,4 y 5 estrellas,6561317658,""
2023-04-01,Litoral,Para Hoteles,597684729,""
2023-04-01,Norte,1 y 2 estrellas,357803572,""
2023-04-01,Norte,3 estrellas/boutiques/aparts,879712340,""
2023-04-01,Norte,4 y 5 estrellas,2571330687,""
2023-04-01,Norte,Para Hoteles,386694015,""
2023-04-01,Patagonia,1 y 2 estrellas,703034888,""
2023-04-01,Patagonia,3 estrellas/boutiques/aparts,2132293369,""
2023-04-01,Patagonia,4 y 5 estrellas,5265592053,""
2023-04-01,Patagonia,Para Hoteles,1108963962,""
2023-05-01,Buenos Aires,1 y 2 estrellas,251954688,""
2023-05-01,Buenos Aires,3 estrellas/boutiques/aparts,981582697,""
2023-05-01,Buenos Aires,4 y 5 estrellas,754079313,""
2023-05-01,Buenos Aires,Para Hoteles,431840837,""
2023-05-01,CABA,1 y 2 estrellas,483312973,""
2023-05-01,CABA,3 estrellas/boutiques/aparts,2716650981,""
2023-05-01,CABA,4 y 5 estrellas,11138530530,""
2023-05-01,CABA,Para Hoteles,323152590,""
2023-05-01,Cuyo,1 y 2 estrellas,411745370,""
2023-05-01,Cuyo,3 estrellas/boutiques/aparts,899625219,""
2023-05-01,Cuyo,4 y 5 estrellas,4171093432,""
2023-05-01,Cuyo,Para Hoteles,144530823,""
2023-05-01,Córdoba,1 y 2 estrellas,329780439,""
2023-05-01,Córdoba,3 estrellas/boutiques/aparts,1047203057,""
2023-05-01,Córdoba,4 y 5 estrellas,1158973406,""
2023-05-01,Córdoba,Para Hoteles,768951673,""
2023-05-01,Litoral,1 y 2 estrellas,179861168,""
2023-05-01,Litoral,3 estrellas/boutiques/aparts,1053180144,""
2023-05-01,Litoral,4 y 5 estrellas,6629339079,""
2023-05-01,Litoral,Para Hoteles,637780683,""
2023-05-01,Norte,1 y 2 estrellas,385272370,""
2023-05-01,Norte,3 estrellas/boutiques/aparts,912611547,""
2023-05-01,Norte,4 y 5 estrellas,3196051994,""
2023-05-01,Norte,Para Hoteles,348501076,""
2023-05-01,Patagonia,1 y 2 estrellas,748112789,""
2023-05-01,Patagonia,3 estrellas/boutiques/aparts,1627924029,""
2023-05-01,Patagonia,4 y 5 estrellas,4073190056,""
2023-05-01,Patagonia,Para Hoteles,751547300,""
2023-06-01,Buenos Aires,1 y 2 estrellas,172258985,""
2023-06-01,Buenos Aires,3 estrellas/boutiques/aparts,786476865,""
2023-06-01,Buenos Aires,4 y 5 estrellas,801890847,""
2023-06-01,Buenos Aires,Para Hoteles,418261760,""
2023-06-01,CABA,1 y 2 estrellas,558670353,""
2023-06-01,CABA,3 estrellas/boutiques/aparts,3100350159,""
2023-06-01,CABA,4 y 5 estrellas,10892415195,""
2023-06-01,CABA,Para Hoteles,359238234,""
2023-06-01,Cuyo,1 y 2 estrellas,391739735,""
2023-06-01,Cuyo,3 estrellas/boutiques/aparts,955217987,""
2023-06-01,Cuyo,4 y 5 estrellas,3753259624,""
2023-06-01,Cuyo,Para Hoteles,145208230,""
2023-06-01,Córdoba,1 y 2 estrellas,382653193,""
2023-06-01,Córdoba,3 estrellas/boutiques/aparts,1124366033,""
2023-06-01,Córdoba,4 y 5 estrellas,1262978402,""
2023-06-01,Córdoba,Para Hoteles,827856958,""
2023-06-01,Litoral,1 y 2 estrellas,235756581,""
2023-06-01,Litoral,3 estrellas/boutiques/aparts,1085984137,""
2023-06-01,Litoral,4 y 5 estrellas,6473046055,""
2023-06-01,Litoral,Para Hoteles,797500523,""
2023-06-01,Norte,1 y 2 estrellas,556445372,""
2023-06-01,Norte,3 estrellas/boutiques/aparts,1773925652,""
2023-06-01,Norte,4 y 5 estrellas,3572596997,""
2023-06-01,Norte,Para Hoteles,380241979,""
2023-06-01,Patagonia,1 y 2 estrellas,1236723906,""
2023-06-01,Patagonia,3 estrellas/boutiques/aparts,2403217331,""
2023-06-01,Patagonia,4 y 5 estrellas,5460462412,""
2023-06-01,Patagonia,Para Hoteles,1069398807,""
2023-07-01,Buenos Aires,1 y 2 estrellas,264974831,""
2023-07-01,Buenos Aires,3 estrellas/boutiques/aparts,1275765170,""
2023-07-01,Buenos Aires,4 y 5 estrellas,1067572554,""
2023-07-01,Buenos Aires,Para Hoteles,646777090,""
2023-07-01,CABA,1 y 2 estrellas,662836176,""
2023-07-01,CABA,3 estrellas/boutiques/aparts,3931944904,""
2023-07-01,CABA,4 y 5 estrellas,13757202946,""
2023-07-01,CABA,Para Hoteles,473623998,""
2023-07-01,Cuyo,1 y 2 estrellas,616771103,""
2023-07-01,Cuyo,3 estrellas/boutiques/aparts,1557537334,""
2023-07-01,Cuyo,4 y 5 estrellas,4883675955,""
2023-07-01,Cuyo,Para Hoteles,517624351,""
2023-07-01,Córdoba,1 y 2 estrellas,616714070,""
2023-07-01,Córdoba,3 estrellas/boutiques/aparts,1530383058,""
2023-07-01,Córdoba,4 y 5 estrellas,1652617493,""
2023-07-01,Córdoba,Para Hoteles,1877043716,""
2023-07-01,Litoral,1 y 2 estrellas,247964785,""
2023-07-01,Litoral,3 estrellas/boutiques/aparts,1555988636,""
2023-07-01,Litoral,4 y 5 estrellas,8714547600,""
2023-07-01,Litoral,Para Hoteles,1029236904,""
2023-07-01,Norte,1 y 2 estrellas,1117295570,""
2023-07-01,Norte,3 estrellas/boutiques/aparts,2135981537,""
2023-07-01,Norte,4 y 5 estrellas,4495689919,""
2023-07-01,Norte,Para Hoteles,920960218,""
2023-07-01,Patagonia,1 y 2 estrellas,2598386122,""
2023-07-01,Patagonia,3 estrellas/boutiques/aparts,4337495866,""
2023-07-01,Patagonia,4 y 5 estrellas,11281745552,""
2023-07-01,Patagonia,Para Hoteles,2438341415,""
2023-08-01,Buenos Aires,1 y 2 estrellas,231946003,""
2023-08-01,Buenos Aires,3 estrellas/boutiques/aparts,1361990900,""
2023-08-01,Buenos Aires,4 y 5 estrellas,1162886070,""
2023-08-01,Buenos Aires,Para Hoteles,531757450,""
2023-08-01,CABA,1 y 2 estrellas,663173144,""
2023-08-01,CABA,3 estrellas/boutiques/aparts,4174917265,""
2023-08-01,CABA,4 y 5 estrellas,16035139937,""
2023-08-01,CABA,Para Hoteles,447710027,""
2023-08-01,Cuyo,1 y 2 estrellas,572388128,""
2023-08-01,Cuyo,3 estrellas/boutiques/aparts,1165124362,""
2023-08-01,Cuyo,4 y 5 estrellas,3890337691,""
2023-08-01,Cuyo,Para Hoteles,256700995,""
2023-08-01,Córdoba,1 y 2 estrellas,382985422,""
2023-08-01,Córdoba,3 estrellas/boutiques/aparts,1095555993,""
2023-08-01,Córdoba,4 y 5 estrellas,1700470014,""
2023-08-01,Córdoba,Para Hoteles,978379555,""
2023-08-01,Litoral,1 y 2 estrellas,242500095,""
2023-08-01,Litoral,3 estrellas/boutiques/aparts,1497408060,""
2023-08-01,Litoral,4 y 5 estrellas,7735577068,""
2023-08-01,Litoral,Para Hoteles,946440675,""
2023-08-01,Norte,1 y 2 estrellas,765273640,""
2023-08-01,Norte,3 estrellas/boutiques/aparts,1540960751,""
2023-08-01,Norte,4 y 5 estrellas,4399504516,""
2023-08-01,Norte,Para Hoteles,584078489,""
2023-08-01,Patagonia,1 y 2 estrellas,2555117017,""
2023-08-01,Patagonia,3 estrellas/boutiques/aparts,4968470703,""
2023-08-01,Patagonia,4 y 5 estrellas,11783081328,""
2023-08-01,Patagonia,Para Hoteles,2039001093,""
2023-09-01,Buenos Aires,1 y 2 estrellas,487555970,""
2023-09-01,Buenos Aires,3 estrellas/boutiques/aparts,2300510059,""
2023-09-01,Buenos Aires,4 y 5 estrellas,2304892451,""
2023-09-01,Buenos Aires,Para Hoteles,1235324962,""
2023-09-01,CABA,1 y 2 estrellas,861476045,""
2023-09-01,CABA,3 estrellas/boutiques/aparts,4626472404,""
2023-09-01,CABA,4 y 5 estrellas,17135731038,""
2023-09-01,CABA,Para Hoteles,480823327,""
2023-09-01,Cuyo,1 y 2 estrellas,659678735,""
2023-09-01,Cuyo,3 estrellas/boutiques/aparts,1391355787,""
2023-09-01,Cuyo,4 y 5 estrellas,5305879856,""
2023-09-01,Cuyo,Para Hoteles,279795478,""
2023-09-01,Córdoba,1 y 2 estrellas,485914657,""
2023-09-01,Córdoba,3 estrellas/boutiques/aparts,1493848409,""
2023-09-01,Córdoba,4 y 5 estrellas,1556583336,""
2023-09-01,Córdoba,Para Hoteles,1149319689,""
2023-09-01,Litoral,1 y 2 estrellas,246904709,""
2023-09-01,Litoral,3 estrellas/boutiques/aparts,1609007067,""
2023-09-01,Litoral,4 y 5 estrellas,9162521321,""
2023-09-01,Litoral,Para Hoteles,801884036,""
2023-09-01,Norte,1 y 2 estrellas,552225175,""
2023-09-01,Norte,3 estrellas/boutiques/aparts,1798200711,""
2023-09-01,Norte,4 y 5 estrellas,4793372115,""
2023-09-01,Norte,Para Hoteles,617377288,""
2023-09-01,Patagonia,1 y 2 estrellas,2589883348,""
2023-09-01,Patagonia,3 estrellas/boutiques/aparts,5125321705,""
2023-09-01,Patagonia,4 y 5 estrellas,11904209395,""
2023-09-01,Patagonia,Para Hoteles,2016108416,""
2023-10-01,Buenos Aires,1 y 2 estrellas,455498194,""
2023-10-01,Buenos Aires,3 estrellas/boutiques/aparts,2254542717,""
2023-10-01,Buenos Aires,4 y 5 estrellas,2272396101,""
2023-10-01,Buenos Aires,Para Hoteles,1136840401,""
2023-10-01,CABA,1 y 2 estrellas,948560300,""
2023-10-01,CABA,3 estrellas/boutiques/aparts,5073793531,""
2023-10-01,CABA,4 y 5 estrellas,18551584722,""
2023-10-01,CABA,Para Hoteles,557276593,""
2023-10-01,Cuyo,1 y 2 estrellas,668262844,""
2023-10-01,Cuyo,3 estrellas/boutiques/aparts,1572412207,""
2023-10-01,Cuyo,4 y 5 estrellas,4815523244,""
2023-10-01,Cuyo,Para Hoteles,318951013,""
2023-10-01,Córdoba,1 y 2 estrellas,677864094,""
2023-10-01,Córdoba,3 estrellas/boutiques/aparts,1812664833,""
2023-10-01,Córdoba,4 y 5 estrellas,1829173046,""
2023-10-01,Córdoba,Para Hoteles,1600904460,""
2023-10-01,Litoral,1 y 2 estrellas,273087753,""
2023-10-01,Litoral,3 estrellas/boutiques/aparts,1752311301,""
2023-10-01,Litoral,4 y 5 estrellas,10956547365,""
2023-10-01,Litoral,Para Hoteles,932410105,""
2023-10-01,Norte,1 y 2 estrellas,526437181,""
